image_id,original,modified
"3210    505169
Name: id, dtype: int64","Stylish circular shower stall, next to a toilet in a compact bathroom.","Stylish circular shower stall, next to a toilet lavatory in a compact bathroom."
"3210    505169
Name: id, dtype: int64",a bath room with a stand up shower and a toilet,a bath room with a stand and a toilet
"3210    505169
Name: id, dtype: int64","A bathroom with a toilet, tiled walls and a chained shower. ","A bathroom with a toilet, tiled walls and a shower chained. "
"3210    505169
Name: id, dtype: int64",A blue pained bathroom with a toilet missing the upper half. ,A pained blue bathroom with a toilet missing the upper half. 
"3211    431140
Name: id, dtype: int64",A toilet and sink side by side in a bathroom and a mirror. ,A and sink by side in a bathroom and a mirror. 
"3211    431140
Name: id, dtype: int64","A bathroom with a sink, mirror, and toilet with handicap rail.","a bathroom with a cesspit, mirror, and toilet with handicap rail."
"3211    431140
Name: id, dtype: int64",A toilet and sink that is in a bathroom.,A bathroom and sink that is in a toilet.
"3211    431140
Name: id, dtype: int64",A bathroom with a white toilet and a white sink and a mirror,A bathroom with a white toilet and a ovalbumin slump and a mirror
"3211    431140
Name: id, dtype: int64","A bathroom with sink, mirror, and toilet in it.","A bathroom with sink, mirror, and toilet it."
"3212    536343
Name: id, dtype: int64",A bath tub in a small bathroom with towels hanging over it.,A tub in a small bathroom with towels hanging over.
"3212    536343
Name: id, dtype: int64",A small bathroom is in the middle of a renovation.,A humble bathroom is in the middle of a restoration.
"3212    536343
Name: id, dtype: int64",A space has been made to install a bath tub. ,A space has been made to adenine install a bath tub. 
"3212    536343
Name: id, dtype: int64",A silver lined tub in a small bathroom,bathroom silver lined tub in a small A
"3212    536343
Name: id, dtype: int64",Photo of a bathtub with two towels placed on a rack at the far end of the tub. ,Photo of a bathtub with two towels situated on a single-foot at the far last of the tub. 
"3213    147518
Name: id, dtype: int64",A bathroom that has magazine rack and small cabinet.,A bathroom that has rack and small cabinet.
"3213    147518
Name: id, dtype: int64","Compact bathroom area, tub, toilet, magazine area and sink.","Compact bathroom and, tub, toilet, magazine area area sink."
"3213    147518
Name: id, dtype: int64",Small residential bath room decorated in wood tones,Small room bath residential decorated in wood tones
"3213    147518
Name: id, dtype: int64",A tissue box on top of a toilet in a bathroom.,A tissue box on pinch of a can in a bathroom.
"3213    147518
Name: id, dtype: int64",an image of a clean full bathroom ,an image a clean full bathroom 
"3214    58539
Name: id, dtype: int64",A man wearing a suit and tie and red hat with a silver buckle.,A man wearing a suit and tie red and hat with a silver buckle.
"3214    58539
Name: id, dtype: int64",A man wearing a blue blazer is also wearing a red hat.,A man wearing a blue blazer lid is also wearing a red hat.
"3214    58539
Name: id, dtype: int64",A man wearing a red hat and a suit and tie.,A man wearing a red hat and a suit and standoff tie.
"3214    58539
Name: id, dtype: int64",A man with a red hat is in the city.,A world with a ruby hat is in the city.
"3214    58539
Name: id, dtype: int64","A man in a red hat, suit, and blue striped tie walks past two other men on a street.","A man in a red hat,, blue striped tie walks past two other men on a."
"3215    418696
Name: id, dtype: int64",A street corner with a brown and white building on it.,A corner a brown and white building on it.
"3215    418696
Name: id, dtype: int64",a traffic light hanging from a wire above a street ,traffic light from a wire above a street 
"3215    418696
Name: id, dtype: int64",an empty street with a building with a tower at the corner.,an empty street with a building with a tower corner.
"3215    418696
Name: id, dtype: int64",The bright lights are shining on the street.,The bright lights are on shining the street.
"3215    418696
Name: id, dtype: int64",A tall church tower sitting on the corner of a street.,A quoin tall church tower sitting on the corner of a street.
"3216    181542
Name: id, dtype: int64",A woman walking across a street near motorcycles.,A woman walking across a street near axerophthol motorcycles.
"3216    181542
Name: id, dtype: int64",a bunch of motorcycles that are in the middle of street,a bunch of the that are in motorcycles middle of street
"3216    181542
Name: id, dtype: int64",A woman that is standing in a crosswalk near mopeds.,A woman that angstrom is standing in a crosswalk near mopeds.
"3216    181542
Name: id, dtype: int64",A woman in white crosses the road against the flow of motorcycle traffic.,A woman in white crosses the road route against the flow of motorcycle traffic.
"3216    181542
Name: id, dtype: int64",A woman walking on a cross walk with cars driving on it.,A woman walking on a foil walk with cars tug on it.
"3217    146667
Name: id, dtype: int64",A woman digging through the storage compartment on her moped.,A on digging through the storage compartment woman her moped.
"3217    146667
Name: id, dtype: int64",A woman digs under the seat of a moped.,A woman seat under the digs of a moped.
"3217    146667
Name: id, dtype: int64",A woman looking in the compartment of a moped.,adenine woman looking in the compartment of a moped.
"3217    146667
Name: id, dtype: int64",A woman puts her market shopping in her motor scooter seat,seat woman puts her market shopping in her motor scooter A
"3217    146667
Name: id, dtype: int64",A woman checks out a motorcycle in a parking lot,A woman checks out a motorcycle parking a in lot
"3218    3156
Name: id, dtype: int64",A young man bending next to a toilet.,A young man to next bending a toilet.
"3218    3156
Name: id, dtype: int64",A man is kneeling and holding on to a toilet.,A man is kneeling a holding on to and toilet.
"3218    3156
Name: id, dtype: int64",A man attempting to lift up a toilet off the floor.,the man attempting to lift up a toilet off A floor.
"3218    3156
Name: id, dtype: int64",A man fixing a toilet in a black and white photo.,A man prepare a stool in a black and white photo.
"3218    3156
Name: id, dtype: int64",A man wears gloves as he installs a toilet.,A man wears gloves as he installs toilet.
"3219    297147
Name: id, dtype: int64",A motorcycle parked on the pavement near a building.,A motorcycle parked on the pavement approach a building.
"3219    297147
Name: id, dtype: int64",A silver and black sports motorcycle parked near a building.,A silver and black near motorcycle parked sports a building.
"3219    297147
Name: id, dtype: int64",a black and silver motor cycle parked by a shed,a black silver and motor cycle parked by a shed
"3219    297147
Name: id, dtype: int64",A black and silver motorcycle outside on the road. ,A shameful and silver motorcycle outside on the road. 
"3219    297147
Name: id, dtype: int64",This is a motorcycle that is parked near a building. ,a motorcycle that is parked near a building. 
"3220    455716
Name: id, dtype: int64",A row of motorcycles parked together on a grass yard area with a house in the background.,A row of motorcycle motorcycles parked together on a grass yard area weed with a house in the background.
"3220    455716
Name: id, dtype: int64",Several motorcycles are parked on the green grass.,Several motorcycles are on the green grass.
"3220    455716
Name: id, dtype: int64","Motorcycles lined-up in an empty, grassy field, all in front of a house.","Motorcycles lined-up in an abandon, grassy study, all in front of a house."
"3220    455716
Name: id, dtype: int64",Altered photograph of very shiny motor cycles in a field,Altered photograph shiny motor cycles in a field
"3220    455716
Name: id, dtype: int64",a motorcycle is parked in a grassy field,a motorcycle is in a grassy field
"3221    44590
Name: id, dtype: int64",A group of motorcycles parked on the side of a road.,A group of motorcycles parked the of a road.
"3221    44590
Name: id, dtype: int64",A large group of motorcyclists have parked on the side of a road.,A large group of motorcyclists have the side of a road.
"3221    44590
Name: id, dtype: int64",A group of motorcyclists are stopped at the side of the road. ,A group motorcyclists are stopped at the of the road. 
"3221    44590
Name: id, dtype: int64",A motorcycle club stopping along the highway to take a break and talk.,A motorcycle club stopping along the highway to shoot a weaken and talk.
"3221    44590
Name: id, dtype: int64",Many motorcyclists gather and socialize at the side of the road,Many motorcyclists foregather and socialize at the slope of the road
