image_id,original,modified
"2828    542625
Name: id, dtype: int64",A bird on a parking meter next to a car.,A bird on a parking meter next to a car.
"2828    542625
Name: id, dtype: int64",A bird stand on top of a parking meter. ,A bird stand on top of a parking meter. 
"2828    542625
Name: id, dtype: int64",a black bird is sitting on a parking meter and some cars,a black bird is sitting on a parking meter and some cars
"2828    542625
Name: id, dtype: int64",Outside photo of parked cars with a blackbird sitting on a parking meter.,Outside photo of parked cars with a blackbird sitting on a parking meter.
"2829    359937
Name: id, dtype: int64",A double decker bus is parked in the parking lot.,A double decker bus is parked in the parking lot.
"2829    359937
Name: id, dtype: int64","A yellow, white, and brown double decker bus parked in a lot.","A yellow, white, and brown double decker bus parked in a lot."
"2829    359937
Name: id, dtype: int64",A large double decked bus parked in a lot.,A large double decked bus parked in a lot.
"2829    359937
Name: id, dtype: int64",A large orange double decker bus parked in a parking lot.,A large orange double decker bus parked in a parking lot.
"2829    359937
Name: id, dtype: int64",an orange double decker bus parked in a parking lot,an orange double decker bus parked in a parking lot
"2830    566758
Name: id, dtype: int64",A school bus is parked on the side of the street.,A school bus is parked on the side of the street.
"2830    566758
Name: id, dtype: int64",A bus parked by a curb on the street ,A bus parked by a curb on the street 
"2830    566758
Name: id, dtype: int64",A school bus parked next to a curb. ,A school bus parked next to a curb. 
"2830    566758
Name: id, dtype: int64",The yellow school bus has stopped at the bus stop.,The yellow school bus has stopped at the bus stop.
"2830    566758
Name: id, dtype: int64",a school bus on a city street ,a school bus on a city street 
"2831    369812
Name: id, dtype: int64","Various street signs including one that reads ""Newlon Hale Village.""","Various street signs including two that reads ""Newlon Hale Village."""
"2831    369812
Name: id, dtype: int64","A ""I Love Tottenham"" sign on a black post","A ""I Love Tottenham"" sign on a black post"
"2831    369812
Name: id, dtype: int64",Two signs are displayed on a street light.,Two signs are displayed on a street light.
"2831    369812
Name: id, dtype: int64",signs hanging from a metal pole bordering a street.,signs hanging from a metal pole bordering a street.
"2831    369812
Name: id, dtype: int64",A city street with cars and street signs giving directions,A city street with cars and street signs giving directions
"2832    565563
Name: id, dtype: int64",Many cars are parked along the sidewalk of a narrow street.,Many cars are parked along the sidewalk of a narrow street.
"2832    565563
Name: id, dtype: int64",A narrow sidewalk with cars parked on both sides of the street.,A narrow sidewalk with cars parked on both sides of the street.
"2832    565563
Name: id, dtype: int64",There is a white street sign that has the number 20 on it and says zone,There is a white street sign that has the number 36 on it and says zone
"2832    565563
Name: id, dtype: int64",a sidewalk and cars parked on the street,a sidewalk and cars parked on the street
"2832    565563
Name: id, dtype: int64",A speed limit sign sits on a sidewalk of a residential block.,A speed limit sign sits on a sidewalk of a residential block.
"2833    101022
Name: id, dtype: int64",Two signs that are on a pole in the snow.,Two signs that are on a pole in the snow.
"2833    101022
Name: id, dtype: int64",A sign on the side of a snowy road stating avalanche zone.,A sign on the side of a snowy road stating avalanche zone.
"2833    101022
Name: id, dtype: int64",A sign posted in the mountains with snow on the ground. ,A sign posted in the mountains with snow on the ground. 
"2833    101022
Name: id, dtype: int64",a street sign stuck inside of some snow ,a street sign stuck inside of some snow 
"2833    101022
Name: id, dtype: int64",Sign in the snow that warns mountain goers.,Sign in the snow that warns mountain goers.
"2834    357060
Name: id, dtype: int64",A bird is trying to find food in the water. ,A bird is trying to find food in the water. 
"2834    357060
Name: id, dtype: int64",The bird has its beak in the water.,The bird has its beak in the water.
"2834    357060
Name: id, dtype: int64",A small bird pecking at the sand and water.,A small bird pecking at the sand and water.
"2834    357060
Name: id, dtype: int64",A sandpiper probes the sand with its beak looking for food at the tideline.,A sandpiper probes the sand with its beak looking for food at the tideline.
"2834    357060
Name: id, dtype: int64",Bird drinking water and walking on beach and ocean surface,Bird drinking water and walking on beach and ocean surface
"2835    335177
Name: id, dtype: int64",A round intersection on a surburban street with one floor homes.,A round intersection on a surburban street with two floor homes.
"2835    335177
Name: id, dtype: int64",The view of a residential neighborhood with an abundance of trees.,The view of a residential neighborhood with an abundance of trees.
"2835    335177
Name: id, dtype: int64",A white truck parked in a persons driveway,A white truck parked in a persons driveway
"2835    335177
Name: id, dtype: int64",a nice neighborhood with some green grass in it,a nice neighborhood with some green grass in it
"2835    335177
Name: id, dtype: int64","Suburban street scene showing a curve, houses, and cars in driveway.","Suburban street scene showing a curve, houses, and cars in driveway."
"2836    471023
Name: id, dtype: int64",A group of walkers are seen while passengers ride in a train.,A group of walkers are seen while passengers ride in a train.
"2836    471023
Name: id, dtype: int64","A picture of the land, trees, and people passing by as they ride in a vehicle.","A picture of the land, trees, and people passing by as they ride in a vehicle."
"2836    471023
Name: id, dtype: int64",a vehicle is flying past a group of people,a vehicle is flying past a group of people
"2836    471023
Name: id, dtype: int64",A train is traveling quickly as a group of people look on.,A train is traveling quickly as a group of people look on.
"2836    471023
Name: id, dtype: int64",People on a wilderness path are seen from a train.,People on a wilderness path are seen from a train.
"2837    556498
Name: id, dtype: int64",Two black signs that are on the side of a pole.,Two black signs that are on the side of a pole.
"2837    556498
Name: id, dtype: int64","The old fashioned light also serves as a street sign.
","The old fashioned light also serves as a street sign.
"
"2837    556498
Name: id, dtype: int64",A street light that has some street signs on it.,A street light that has some street signs on it.
"2837    556498
Name: id, dtype: int64",A street light with street names attached in front of a brick building.,A street light with street names attached in front of a brick building.
"2837    556498
Name: id, dtype: int64",a couple of signs are hanging on a black pole,a couple of signs are hanging on a black pole
"2838    25181
Name: id, dtype: int64",A train station with an awning is depicted with a train on the right platform.,A train station with an awning is depicted with a train on the right platform.
"2838    25181
Name: id, dtype: int64",A International train station with a passenger train passing by.,A International train station with a passenger train passing by.
"2838    25181
Name: id, dtype: int64",A train platform with trains on the other side,A train platform with trains on the other side
"2838    25181
Name: id, dtype: int64",A train pulling into a station beside a platform.,A train pulling into a station beside a platform.
"2838    25181
Name: id, dtype: int64",The train is traveling down the railroad tracks. ,The train is traveling down the railroad tracks. 
"2839    308391
Name: id, dtype: int64",A fire department with a sign out front ,A fire department with a sign out front 
"2839    308391
Name: id, dtype: int64",a a red and white sign outside of a fire department,a a red and white sign outside of a fire department
"2839    308391
Name: id, dtype: int64",A joke is posted on the sign outside the fire department.,A joke is posted on the sign outside the fire department.
"2839    308391
Name: id, dtype: int64",a sign in front of a building near a flag pole,a sign in front of a building near a flag pole
"2839    308391
Name: id, dtype: int64","Sign of Arch Street Fire Department saying ""He who laughs last thinks slowest""","Sign of Arch Street Fire Department saying ""He who laughs last thinks slowest"""
"2840    76625
Name: id, dtype: int64",A train with headlights traveling on a track past pedestrians.,A train with headlights traveling on a track past pedestrians.
