image_id,original,modified
"3010    273642
Name: id, dtype: int64",a dog is laying with a remote controller,a dog is laying with remote controller
"3010    273642
Name: id, dtype: int64",A dog is laying down with the remote control.,A is laying down with the remote control.
"3010    273642
Name: id, dtype: int64",A dog lies down holding a remote control in its paws.,A dog lies down holding remote control in its paws.
"3010    273642
Name: id, dtype: int64",The cog is getting cozy with the remote control.,cog is getting cozy with the remote control.
"3010    273642
Name: id, dtype: int64",A dog laying on its side with a remote control under its paw.,A dog laying on its side with a control under its paw.
"3011    170278
Name: id, dtype: int64",Dog smiles while sleeping in a bed room.,Dog smiles sleeping in a bed room.
"3011    170278
Name: id, dtype: int64",A large boxer dog takes a nap on the bed.,large boxer dog takes a nap on the bed.
"3011    170278
Name: id, dtype: int64",A dog sleeps on a bed with some blankets.,dog sleeps on a bed with some blankets.
"3011    170278
Name: id, dtype: int64",A dog sleeping on a bed on top of fluffy blankets.,A dog sleeping on a bed on top of blankets.
"3011    170278
Name: id, dtype: int64",A large dog sleeps on a duvet comforter. ,A large sleeps on a duvet comforter. 
"3012    20247
Name: id, dtype: int64",Bears lope over the ground in a dry landscape.,Bears lope over the ground in a landscape.
"3012    20247
Name: id, dtype: int64","Two bears, one running on some rocky soil.","bears, one running on some rocky soil."
"3012    20247
Name: id, dtype: int64",there are two brown bears together in the wild,are two brown bears together in the wild
"3012    20247
Name: id, dtype: int64",The two bears are wondering about the point of the camera.,The two bears are wondering about the point of the.
"3012    20247
Name: id, dtype: int64",A bear that is running on some dirt.,A bear that is on some dirt.
"3013    325991
Name: id, dtype: int64",A young man in a red shirt is throwing a frisbee.,A young man a red shirt is throwing a frisbee.
"3013    325991
Name: id, dtype: int64",A man gets ready to throw a frisbee in a park.,A man gets ready to throw frisbee in a park.
"3013    325991
Name: id, dtype: int64",A man holding a frisbee with one hand in the grass.,A man holding a frisbee with one hand in the.
"3013    325991
Name: id, dtype: int64",A man in a red shirt tossing a white frisbee.,A man in a red tossing a white frisbee.
"3013    325991
Name: id, dtype: int64",a man is about to throw a Frisbee in a grassy field,a man is about to throw a Frisbee a grassy field
"3014    102805
Name: id, dtype: int64",A man in holds a Frisbee in the parking lot by the river.,A man in holds a Frisbee in the parking by the river.
"3014    102805
Name: id, dtype: int64",The man found the frisbee by the parked cars.,The man the frisbee by the parked cars.
"3014    102805
Name: id, dtype: int64",A man holding a frisbee in a parking lot near water. ,A man holding a frisbee in a parking lot near. 
"3014    102805
Name: id, dtype: int64",A man holding a white object in his hand.,A man holding a object in his hand.
"3014    102805
Name: id, dtype: int64",A man wearing a hat and holding an object in his hand.,A man wearing hat and holding an object in his hand.
"3015    34452
Name: id, dtype: int64",A man bending over in the woods with a frisbee in each hand.,A man bending over in the woods with a frisbee in hand.
"3015    34452
Name: id, dtype: int64",A man standing in a wooden area with a frisbee in his hand. ,A man standing in a wooden area with a frisbee in his. 
"3015    34452
Name: id, dtype: int64",Man standing in wooded area playing with flying discs.,Man standing in wooded area playing with flying.
"3015    34452
Name: id, dtype: int64",a person with a frisbe near many trees ,a person a frisbe near many trees 
"3015    34452
Name: id, dtype: int64",The man in the green hat and shirt is holding two Frisbees. ,The man in the green hat and is holding two Frisbees. 
"3016    356968
Name: id, dtype: int64",A brown horse with blonde hair standing in an open field.,A brown horse blonde hair standing in an open field.
"3016    356968
Name: id, dtype: int64",A brown horse walking outside in the grass,brown horse walking outside in the grass
"3016    356968
Name: id, dtype: int64",A lone horse walking through a grassy field.,A lone horse walking through grassy field.
"3016    356968
Name: id, dtype: int64",A brown horse with a white mane is on the grass.,A brown horse with a white mane on the grass.
"3016    356968
Name: id, dtype: int64",A single horse trotting around in a field.,A single horse trotting in a field.
"3017    15956
Name: id, dtype: int64",A woman exercising a brown horse in a riding ring.,A woman exercising a brown in a riding ring.
"3017    15956
Name: id, dtype: int64",A woman is in a barn with a brown horse.,woman is in a barn with a brown horse.
"3017    15956
Name: id, dtype: int64",A woman training her beautiful brown horse. ,A training her beautiful brown horse. 
"3017    15956
Name: id, dtype: int64",A woman with a brown horse in a dirt area of building.,A woman with a brown horse in a dirt area of.
"3017    15956
Name: id, dtype: int64",A woman and a horse in a barn with dirt floor.,A woman and a horse in a barn with floor.
"3018    98633
Name: id, dtype: int64",A white piece of cake sitting on top of a plate.,A white piece of sitting on top of a plate.
"3018    98633
Name: id, dtype: int64","A cake with white icing, mint leaves and strawberries.","cake with white icing, mint leaves and strawberries."
"3018    98633
Name: id, dtype: int64",a white square cake with five strawberries on the top,a white square cake with five on the top
"3018    98633
Name: id, dtype: int64",The cake is topped with five whole strawberries.,The cake is topped five whole strawberries.
"3018    98633
Name: id, dtype: int64","A square, white cake sits on a round plate and is decorated with strawberries.","A square, white cake sits on a round plate is decorated with strawberries."
"3019    196442
Name: id, dtype: int64",a man holding onto a some wires while skiin ,a man onto a some wires while skiin 
"3019    196442
Name: id, dtype: int64",A snow skier is being pulled by a rope overhead.,A snow skier is being pulled by rope overhead.
"3019    196442
Name: id, dtype: int64",A skier is para-sailing in the snow with other skiers.,A skier is para-sailing the snow with other skiers.
"3019    196442
Name: id, dtype: int64",a person is skiing with a bunch of flags around ,a person is skiing with a bunch of around 
"3019    196442
Name: id, dtype: int64",The skier is making a high jump in the snow.,The skier is making high jump in the snow.
"3020    378515
Name: id, dtype: int64",A man kneeling down over piles of bananas.,A man kneeling over piles of bananas.
"3020    378515
Name: id, dtype: int64",People are crouched around in an open market.,People are around in an open market.
"3020    378515
Name: id, dtype: int64",a farmer's market filled with green bananas and people,a farmer's market filled green bananas and people
"3020    378515
Name: id, dtype: int64",An outdoor market place with a person shopping for bananas.,An outdoor market place with person shopping for bananas.
"3020    378515
Name: id, dtype: int64",Vendors selling produce at an outside market. ,Vendors selling produce at an market. 
"3021    535253
Name: id, dtype: int64",A variety of items is shown in a shopping cart.,A variety of items is shown a shopping cart.
"3021    535253
Name: id, dtype: int64",A cart full of many types of different food.,A cart full of many types of food.
"3021    535253
Name: id, dtype: int64",A view from above looking into a shopping cart full of groceries,A view from above looking into shopping cart full of groceries
"3021    535253
Name: id, dtype: int64",A shopping cart filled with lots of groceries.,A shopping cart filled with lots of.
"3021    535253
Name: id, dtype: int64",A shopping cart full of food that includes bananas and milk.,A shopping cart full of food that bananas and milk.
"3022    84031
Name: id, dtype: int64",Baseball game in large stadium with ball flying toward batter,Baseball game in large stadium ball flying toward batter
"3022    84031
Name: id, dtype: int64",A group of baseball players are playing ball while a crowd looks on. ,A group of baseball players playing ball while a crowd looks on. 
"3022    84031
Name: id, dtype: int64",People stand near a fence watching the baseball game.,People stand near a fence watching the baseball.
"3022    84031
Name: id, dtype: int64",A batter swinging a bat at a baseball with the catcher and umpire behind him.,A batter swinging a bat at a baseball with the catcher umpire behind him.
